DATE      ,Time, Temp,   RH, HrRa, Wind, SolR,SFlag, MaxT, MinT, MxRH, MnRH, Rain,
05/30/2013,0700,   57,   33, 0.00,    8,  330,    0,   72,   36,   68,   12, 0.00,
05/30/2013,0800,   59,   30, 0.00,    4,  584,    0,   72,   36,   68,   12, 0.00,
05/30/2013,0900,   65,   25, 0.00,    2,  823,    0,   72,   36,   68,   12, 0.00,
05/30/2013,1000,   67,   23, 0.00,    7, 1022,    0,   72,   36,   68,   12, 0.00,
05/30/2013,1100,   68,   16, 0.00,    7, 1168,    0,   72,   36,   68,   12, 0.00,
05/30/2013,1200,   69,   14, 0.00,   10, 1257,    0,   72,   36,   68,   12, 0.00,
05/30/2013,1300,   72,   14, 0.00,    5, 1269,    0,   72,   36,   68,   12, 0.00,
05/30/2013,1400,   74,   14, 0.00,    8, 1210,    0,   74,   36,   68,   12, 0.00,
05/30/2013,1500,   74,   11, 0.00,    9, 1092,    0,   74,   36,   68,   11, 0.00,
05/30/2013,1600,   76,   12, 0.00,    4,  911,    0,   76,   36,   68,   11, 0.00,
05/30/2013,1700,   75,    8, 0.00,   12,  689,    0,   76,   36,   68,    8, 0.00,
05/30/2013,1800,   73,   13, 0.00,   15,  325,    0,   76,   36,   68,    8, 0.00,
05/30/2013,1900,   70,   16, 0.00,   13,   61,    0,   76,   36,   68,    8, 0.00,
05/30/2013,2000,   63,   22, 0.00,    8,   17,    0,   76,   36,   68,    8, 0.00,
05/30/2013,2100,   55,   29, 0.00,    6,    0,    0,   76,   36,   68,    8, 0.00,
05/30/2013,2200,   56,   30, 0.00,   10,    0,    0,   76,   36,   68,    8, 0.00,
05/30/2013,2300,   55,   32, 0.00,   11,    0,    0,   76,   36,   68,    8, 0.00,
05/31/2013,0000,   50,   37, 0.00,    5,    0,    0,   76,   36,   68,    8, 0.00,
05/31/2013,0100,   48,   38, 0.00,    8,    0,    0,   76,   36,   68,    8, 0.00,
05/31/2013,0200,   46,   41, 0.00,    4,    0,    0,   76,   36,   68,    8, 0.00,
05/31/2013,0300,   43,   45, 0.00,    3,    0,    0,   76,   36,   68,    8, 0.00,
05/31/2013,0400,   42,   49, 0.00,    1,    0,    0,   76,   39,   68,    8, 0.00,
05/31/2013,0500,   39,   53, 0.00,    0,    1,    0,   76,   39,   53,    8, 0.00,
05/31/2013,0600,   51,   36, 0.00,   10,   95,    0,   76,   39,   53,    8, 0.00,
05/31/2013,0700,   55,   32, 0.00,   12,  346,    0,   76,   39,   53,    8, 0.00,
05/31/2013,0800,   59,   29, 0.00,    8,  595,    0,   76,   39,   53,    8, 0.00,
05/31/2013,0900,   65,   24, 0.00,    3,  830,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1000,   68,   18, 0.00,    4, 1030,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1100,   69,   17, 0.00,    7, 1170,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1200,   73,   14, 0.00,    4, 1254,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1300,   74,   12, 0.00,    4, 1273,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1400,   76,    9, 0.00,    3, 1221,    0,   76,   39,   53,    8, 0.00,
05/31/2013,1500,   78,    6, 0.00,    4, 1107,    0,   78,   39,   53,    6, 0.00,
05/31/2013,1600,   79,    6, 0.00,    3,  926,    0,   79,   39,   53,    6, 0.00,
05/31/2013,1700,   80,    6, 0.00,    4,  701,    0,   80,   39,   53,    6, 0.00,
05/31/2013,1800,   77,    8, 0.00,   10,  331,    0,   80,   39,   53,    6, 0.00,
05/31/2013,1900,   74,   11, 0.00,    9,   61,    0,   80,   39,   53,    6, 0.00,
05/31/2013,2000,   66,   15, 0.00,    8,   18,    0,   80,   39,   53,    6, 0.00,
05/31/2013,2100,   60,   22, 0.00,    8,    0,    0,   80,   39,   53,    6, 0.00,
05/31/2013,2200,   55,   26, 0.00,    6,    0,    0,   80,   39,   53,    6, 0.00,
05/31/2013,2300,   48,   34, 0.00,    0,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0000,   52,   28, 0.00,    0,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0100,   47,   35, 0.00,    5,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0200,   53,   27, 0.00,    9,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0300,   53,   29, 0.00,    7,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0400,   51,   29, 0.00,    7,    0,    0,   80,   39,   53,    6, 0.00,
06/01/2013,0500,   49,   34, 0.00,    3,    2,    0,   80,   47,   36,    6, 0.00,
06/01/2013,0600,   55,   27, 0.00,    6,   94,    0,   80,   47,   35,    6, 0.00,
06/01/2013,0700,   63,   22, 0.00,    5,  342,    0,   80,   47,   35,    6, 0.00,
06/01/2013,0800,   68,   19, 0.00,    7,  590,    0,   80,   47,   35,    6, 0.00,
06/01/2013,0900,   72,   15, 0.00,    5,  825,    0,   80,   47,   35,    6, 0.00,
06/01/2013,1000,   78,   12, 0.00,    3, 1024,    0,   80,   47,   35,    6, 0.00,
06/01/2013,1100,   81,   11, 0.00,    3, 1171,    0,   81,   47,   35,    6, 0.00,
06/01/2013,1200,   81,    9, 0.00,    5, 1267,    0,   81,   47,   35,    6, 0.00,
06/01/2013,1300,   86,    8, 0.00,    3, 1234,    0,   86,   47,   35,    6, 0.00,
06/01/2013,1400,   85,    7, 0.00,    5, 1209,    0,   86,   47,   35,    6, 0.00,
06/01/2013,1500,   83,    8, 0.00,    3,  802,    0,   86,   47,   35,    6, 0.00,
06/01/2013,1600,   87,    7, 0.00,    6,  812,    0,   87,   47,   35,    6, 0.00,
06/01/2013,1700,   85,    8, 0.00,    4,  622,    0,   87,   47,   35,    7, 0.00,
06/01/2013,1800,   86,    7, 0.00,    6,  219,    0,   87,   47,   35,    7, 0.00,
06/01/2013,1900,   84,    7, 0.00,    0,   67,    0,   87,   47,   35,    7, 0.00,
06/01/2013,2000,   68,   15, 0.00,    0,   18,    0,   87,   47,   35,    7, 0.00,
06/01/2013,2100,   65,   19, 0.00,    0,    0,    0,   87,   47,   35,    7, 0.00,
06/01/2013,2200,   55,   26, 0.00,    3,    0,    0,   87,   47,   35,    7, 0.00,
06/01/2013,2300,   59,   26, 0.00,    0,    0,    0,   87,   47,   35,    7, 0.00,
06/02/2013,0000,   55,   29, 0.00,    0,    0,    0,   87,   47,   35,    7, 0.00,
06/02/2013,0100,   49,   35, 0.00,    0,    0,    0,   87,   49,   35,    7, 0.00,
06/02/2013,0200,   54,   32, 0.00,    0,    0,    0,   87,   49,   35,    7, 0.00,
06/02/2013,0300,   51,   35, 0.00,    0,    0,    0,   87,   49,   35,    7, 0.00,
06/02/2013,0400,   53,   31, 0.00,    4,    0,    0,   87,   49,   35,    7, 0.00,
06/02/2013,0500,   49,   39, 0.00,    0,    2,    0,   87,   49,   39,    7, 0.00,
06/02/2013,0600,   54,   34, 0.00,    0,   92,    0,   87,   49,   39,    7, 0.00,
06/02/2013,0700,   73,   19, 0.00,    0,  335,    0,   87,   49,   39,    7, 0.00,
06/02/2013,0800,   78,   13, 0.00,    4,  581,    0,   87,   49,   39,    7, 0.00,
06/02/2013,0900,   83,   10, 0.00,    6,  811,    0,   87,   49,   39,    7, 0.00,
06/02/2013,1000,   85,   10, 0.00,    9, 1012,    0,   87,   49,   39,    7, 0.00,
06/02/2013,1100,   86,   10, 0.00,   12, 1161,    0,   87,   49,   39,    7, 0.00,
06/02/2013,1200,   87,   10, 0.00,   16, 1240,    0,   87,   49,   39,    7, 0.00,
06/02/2013,1300,   87,    8, 0.00,   13, 1258,    0,   87,   49,   39,    7, 0.00,
06/02/2013,1400,   89,    7, 0.00,   12, 1213,    0,   89,   49,   39,    7, 0.00,
06/02/2013,1500,   90,    6, 0.00,   13, 1101,    0,   90,   49,   39,    6, 0.00,
06/02/2013,1600,   88,    7, 0.00,   10,  918,    0,   90,   49,   39,    6, 0.00,
06/02/2013,1700,   88,    6, 0.00,    8,  694,    0,   90,   49,   39,    6, 0.00,
06/02/2013,1800,   85,    9, 0.00,   15,  336,    0,   90,   49,   39,    6, 0.00,
06/02/2013,1900,   82,   12, 0.00,   14,   66,    0,   90,   49,   39,    6, 0.00,
06/02/2013,2000,   73,   22, 0.00,   23,   19,    0,   90,   49,   39,    6, 0.00,
06/02/2013,2100,   70,   20, 0.00,   20,    0,    0,   90,   49,   39,    6, 0.00,
06/02/2013,2200,   66,   20, 0.00,   14,    0,    0,   90,   49,   39,    6, 0.00,
06/02/2013,2300,   61,   23, 0.00,    8,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0000,   59,   22, 0.00,    8,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0100,   57,   21, 0.00,    9,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0200,   53,   25, 0.00,    5,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0300,   54,   27, 0.00,    5,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0400,   53,   30, 0.00,    7,    0,    0,   90,   49,   39,    6, 0.00,
06/03/2013,0500,   52,   34, 0.00,    6,    2,    0,   90,   52,   34,    6, 0.00,
06/03/2013,0600,   54,   36, 0.00,    8,   94,    0,   90,   52,   36,    6, 0.00,
06/03/2013,0700,   59,   32, 0.00,   12,  340,    0,   90,   52,   36,    6, 0.00,
06/03/2013,0800,   63,   26, 0.00,    8,  589,    0,   90,   52,   36,    6, 0.00,
06/03/2013,0900,   70,   22, 0.00,    4,  826,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1000,   75,   16, 0.00,    1, 1030,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1100,   77,   13, 0.00,    3, 1186,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1200,   78,   11, 0.00,    3, 1267,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1300,   80,    9, 0.00,    7, 1254,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1400,   84,    8, 0.00,    5, 1229,    0,   90,   52,   36,    6, 0.00,
06/03/2013,1500,   84,    7, 0.00,    6, 1110,    0,   88,   52,   36,    6, 0.00,
06/03/2013,1600,   85,    8, 0.00,    6,  929,    0,   88,   52,   36,    6, 0.00,
06/03/2013,1700,   83,    7, 0.00,    9,  705,    0,   85,   52,   36,    7, 0.00,
06/03/2013,1800,   81,    6, 0.00,    9,  344,    0,   85,   52,   36,    6, 0.00,
06/03/2013,1900,   79,    6, 0.00,   11,   68,    0,   85,   52,   36,    6, 0.00,
06/03/2013,2000,   70,   11, 0.00,    8,   22,    0,   85,   52,   36,    6, 0.00,
06/03/2013,2100,   67,   12, 0.00,    8,    0,    0,   85,   52,   36,    6, 0.00,
06/03/2013,2200,   57,   17, 0.00,    4,    0,    0,   85,   52,   36,    6, 0.00,
06/03/2013,2300,   53,   18, 0.00,    6,    0,    0,   85,   52,   36,    6, 0.00,
06/04/2013,0000,   51,   20, 0.00,    4,    0,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0100,   59,   19, 0.00,    9,    0,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0200,   57,   22, 0.00,    5,    0,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0300,   59,   22, 0.00,    8,    0,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0400,   58,   24, 0.00,    9,    0,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0500,   55,   26, 0.00,    7,    2,    0,   85,   51,   36,    6, 0.00,
06/04/2013,0600,   61,   23, 0.00,    7,   94,    0,   85,   51,   32,    6, 0.00,
06/04/2013,0700,   66,   19, 0.00,    9,  342,    0,   85,   51,   26,    6, 0.00,
06/04/2013,0800,   70,   17, 0.00,   10,  590,    0,   85,   51,   26,    6, 0.00,
06/04/2013,0900,   75,   15, 0.00,    6,  822,    0,   85,   51,   26,    6, 0.00,
06/04/2013,1000,   80,   12, 0.00,    4, 1026,    0,   85,   51,   26,    6, 0.00,
06/04/2013,1100,   81,   12, 0.00,    6, 1173,    0,   85,   51,   26,    6, 0.00,
06/04/2013,1200,   84,   12, 0.00,    8, 1251,    0,   85,   51,   26,    6, 0.00,
06/04/2013,1300,   87,   10, 0.00,    5, 1264,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1400,   87,   10, 0.00,    9, 1211,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1500,   87,    8, 0.00,   12, 1097,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1600,   86,    8, 0.00,    7,  920,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1700,   86,    8, 0.00,   13,  698,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1800,   84,   10, 0.00,   11,  343,    0,   87,   51,   26,    6, 0.00,
06/04/2013,1900,   81,   11, 0.00,   12,   69,    0,   87,   51,   26,    8, 0.00,
06/04/2013,2000,   70,   16, 0.00,    7,   22,    0,   87,   51,   26,    8, 0.00,
06/04/2013,2100,   64,   19, 0.00,    6,    0,    0,   87,   51,   26,    8, 0.00,
06/04/2013,2200,   65,   19, 0.00,    9,    0,    0,   87,   51,   26,    8, 0.00,
06/04/2013,2300,   64,   18, 0.00,   10,    0,    0,   87,   51,   26,    8, 0.00,
06/05/2013,0000,   61,   19, 0.00,    7,    0,    0,   87,   55,   26,    8, 0.00,
06/05/2013,0100,   57,   23, 0.00,    6,    0,    0,   87,   55,   26,    8, 0.00,
06/05/2013,0200,   58,   24, 0.00,    4,    0,    0,   87,   55,   26,    8, 0.00,
06/05/2013,0300,   56,   26, 0.00,    5,    0,    0,   87,   55,   26,    8, 0.00,
06/05/2013,0400,   54,   27, 0.00,    6,    0,    0,   87,   54,   27,    8, 0.00,
06/05/2013,0500,   50,   30, 0.00,    1,    2,    0,   87,   50,   30,    8, 0.00,
06/05/2013,0600,   56,   30, 0.00,    1,   97,    0,   87,   50,   30,    8, 0.00,
06/05/2013,0700,   69,   19, 0.00,    5,  342,    0,   87,   50,   30,    8, 0.00,
06/05/2013,0800,   74,   15, 0.00,    2,  588,    0,   87,   50,   30,    8, 0.00,
06/05/2013,0900,   80,   11, 0.00,    1,  824,    0,   87,   50,   30,    8, 0.00,
06/05/2013,1000,   82,   11, 0.00,    5, 1023,    0,   87,   50,   30,    8, 0.00,
06/05/2013,1100,   83,   11, 0.00,   10, 1171,    0,   87,   50,   30,    8, 0.00,
06/05/2013,1200,   85,   10, 0.00,   10, 1252,    0,   87,   50,   30,    8, 0.00,
06/05/2013,1300,   88,   10, 0.00,    6, 1265,    0,   88,   50,   30,    8, 0.00,
06/05/2013,1400,   88,    8, 0.00,   10, 1214,    0,   88,   50,   30,    8, 0.00,
06/05/2013,1500,   89,    8, 0.00,   11, 1097,    0,   89,   50,   30,    8, 0.00,
06/05/2013,1600,   90,    7, 0.00,    6,  922,    0,   90,   50,   30,    7, 0.00,
06/05/2013,1700,   89,    7, 0.00,    6,  702,    0,   90,   50,   30,    7, 0.00,
06/05/2013,1800,   87,    7, 0.00,    9,  348,    0,   90,   50,   30,    7, 0.00,
06/05/2013,1900,   84,    8, 0.00,    7,   72,    0,   90,   50,   30,    7, 0.00,
06/05/2013,2000,   74,   13, 0.00,    7,   23,    0,   90,   50,   30,    7, 0.00,
06/05/2013,2100,   66,   18, 0.00,    0,    0,    0,   90,   50,   30,    7, 0.00,
06/05/2013,2200,   63,   19, 0.00,    4,    0,    0,   90,   50,   30,    7, 0.00,
06/05/2013,2300,   58,   23, 0.00,    0,    0,    0,   90,   50,   30,    7, 0.00,
06/06/2013,0000,   61,   23, 0.00,    0,    0,    0,   90,   50,   30,    7, 0.00,
06/06/2013,0100,   60,   24, 0.00,    2,    0,    0,   90,   50,   30,    7, 0.00,
06/06/2013,0200,   54,   27, 0.00,    0,    0,    0,   90,   50,   30,    7, 0.00,
06/06/2013,0300,   52,   31, 0.00,    1,    0,    0,   90,   50,   31,    7, 0.00,
06/06/2013,0400,   56,   28, 0.00,    0,    0,    0,   90,   50,   31,    7, 0.00,
06/06/2013,0500,   52,   32, 0.00,    0,    2,    0,   90,   52,   32,    7, 0.00,
06/06/2013,0600,   62,   27, 0.00,    0,   95,    0,   90,   52,   32,    7, 0.00,
06/06/2013,0700,   76,   17, 0.00,    0,  340,    0,   90,   52,   32,    7, 0.00,
06/06/2013,0800,   83,   12, 0.00,    1,  588,    0,   90,   52,   32,    7, 0.00,
06/06/2013,0900,   85,   10, 0.00,    6,  822,    0,   90,   52,   32,    7, 0.00,
06/06/2013,1000,   88,    8, 0.00,    8, 1025,    0,   90,   52,   32,    7, 0.00,
06/06/2013,1100,   93,    8, 0.00,    7, 1172,    0,   93,   52,   32,    7, 0.00,
06/06/2013,1200,   92,    7, 0.00,   10, 1249,    0,   93,   52,   32,    7, 0.00,
06/06/2013,1300,   93,    7, 0.00,    8, 1268,    0,   93,   52,   32,    7, 0.00,
06/06/2013,1400,   96,    6, 0.00,    4, 1225,    0,   96,   52,   32,    6, 0.00,
06/06/2013,1500,   95,    5, 0.00,    6, 1114,    0,   96,   52,   32,    5, 0.00,
06/06/2013,1600,   96,    5, 0.00,    6,  937,    0,   96,   52,   32,    5, 0.00,
06/06/2013,1700,   97,    5, 0.00,    9,  663,    0,   97,   52,   32,    5, 0.00,
06/06/2013,1800,   90,    6, 0.00,    8,  269,    0,   97,   52,   32,    5, 0.00,
06/06/2013,1900,   89,    6, 0.00,   11,  155,    0,   97,   52,   32,    5, 0.00,
06/06/2013,2000,   79,    9, 0.00,    7,   39,    0,   97,   52,   32,    5, 0.00,
06/06/2013,2100,   70,   14, 0.00,    2,    0,    0,   97,   52,   32,    5, 0.00,
06/06/2013,2200,   68,   15, 0.00,    1,    0,    0,   97,   52,   32,    5, 0.00,
06/06/2013,2300,   67,   16, 0.00,    0,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0000,   59,   21, 0.00,    1,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0100,   67,   18, 0.00,    7,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0200,   57,   25, 0.00,    5,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0300,   59,   24, 0.00,    2,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0400,   56,   29, 0.00,    0,    0,    0,   97,   52,   32,    5, 0.00,
06/07/2013,0500,   53,   31, 0.00,    0,    2,    0,   97,   53,   31,    5, 0.00,
06/07/2013,0600,   65,   24, 0.00,    0,   96,    0,   97,   53,   31,    5, 0.00,
06/07/2013,0700,   77,   17, 0.00,    0,  338,    0,   97,   53,   31,    5, 0.00,
06/07/2013,0800,   84,   12, 0.00,    8,  585,    0,   97,   53,   31,    5, 0.00,
06/07/2013,0900,   89,   10, 0.00,    5,  821,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1000,   92,    9, 0.00,    2, 1024,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1100,   93,    9, 0.00,    9, 1182,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1200,   92,    7, 0.00,   10, 1227,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1300,   94,    5, 0.00,   10, 1276,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1400,   95,    5, 0.00,   12, 1218,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1500,   96,    5, 0.00,    9, 1103,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1600,   96,    5, 0.00,   10,  921,    0,   97,   53,   31,    5, 0.00,
06/07/2013,1700,   95,    5, 0.00,    9,  707,    0,   96,   53,   31,    5, 0.00,
06/07/2013,1800,   95,    7, 0.00,   13,  353,    0,   96,   53,   31,    5, 0.00,
06/07/2013,1900,   90,   11, 0.00,   10,   68,    0,   96,   53,   31,    5, 0.00,
06/07/2013,2000,   81,   15, 0.00,    0,   22,    0,   96,   53,   31,    5, 0.00,
06/07/2013,2100,   75,   19, 0.00,    9,    0,    0,   96,   53,   31,    5, 0.00,
06/07/2013,2200,   76,   21, 0.00,    9,    0,    0,   96,   53,   31,    5, 0.00,
06/07/2013,2300,   73,   24, 0.00,    8,    0,    0,   96,   53,   31,    5, 0.00,
06/08/2013,0000,   68,   28, 0.00,    8,    0,    0,   96,   53,   31,    5, 0.00,
06/08/2013,0100,   63,   32, 0.00,    9,    0,    0,   96,   53,   32,    5, 0.00,
06/08/2013,0200,   66,   30, 0.00,    7,    0,    0,   96,   53,   32,    5, 0.00,
06/08/2013,0300,   66,   29, 0.00,    6,    0,    0,   96,   53,   32,    5, 0.00,
06/08/2013,0400,   67,   32, 0.00,    7,    0,    0,   96,   53,   32,    5, 0.00,
06/08/2013,0500,   65,   35, 0.00,    9,    2,    0,   96,   63,   35,    5, 0.00,
06/08/2013,0600,   70,   31, 0.00,    6,   94,    0,   96,   63,   35,    5, 0.00,
06/08/2013,0700,   76,   27, 0.00,   10,  335,    0,   96,   63,   35,    5, 0.00,
06/08/2013,0800,   78,   24, 0.00,   15,  576,    0,   96,   63,   35,    5, 0.00,
06/08/2013,0900,   83,   22, 0.00,   10,  805,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1000,   86,   19, 0.00,    6, 1004,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1100,   89,   15, 0.00,    5, 1155,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1200,   91,   10, 0.00,    6, 1244,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1300,   93,    8, 0.00,    6, 1265,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1400,   96,    7, 0.00,    5, 1216,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1500,   95,    7, 0.00,    5, 1100,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1600,   96,    7, 0.00,   10,  925,    0,   96,   63,   35,    5, 0.00,
06/08/2013,1700,   96,    7, 0.00,    5,  706,    0,   96,   63,   35,    7, 0.00,
06/08/2013,1800,   93,    7, 0.00,   10,  356,    0,   96,   63,   35,    7, 0.00,
06/08/2013,1900,   90,    9, 0.00,   12,   74,    0,   96,   63,   35,    7, 0.00,
06/08/2013,2000,   81,   10, 0.00,    9,   27,    0,   96,   63,   35,    7, 0.00,
06/08/2013,2100,   76,   14, 0.00,    8,    0,    0,   96,   63,   35,    7, 0.00,
06/08/2013,2200,   69,   18, 0.00,    3,    0,    0,   96,   63,   35,    7, 0.00,
06/08/2013,2300,   66,   16, 0.00,    3,    0,    0,   96,   63,   35,    7, 0.00,
06/09/2013,0000,   71,   15, 0.00,    5,    0,    0,   96,   63,   35,    7, 0.00,
06/09/2013,0100,   67,   19, 0.00,    3,    0,    0,   96,   65,   35,    7, 0.00,
06/09/2013,0200,   65,   20, 0.00,    7,    0,    0,   96,   65,   35,    7, 0.00,
06/09/2013,0300,   59,   23, 0.00,    1,    0,    0,   96,   59,   35,    7, 0.00,
06/09/2013,0400,   59,   24, 0.00,    3,    0,    0,   96,   59,   35,    7, 0.00,
06/09/2013,0500,   54,   29, 0.00,    4,    2,    0,   96,   54,   31,    7, 0.00,
06/09/2013,0600,   68,   20, 0.00,    4,  101,    0,   96,   54,   29,    7, 0.00,
06/09/2013,0700,   80,   14, 0.00,    0,  350,    0,   96,   54,   29,    7, 0.00,
06/09/2013,0800,   87,   10, 0.00,    1,  598,    0,   96,   54,   29,    7, 0.00,
06/09/2013,0900,   93,    7, 0.00,    0,  833,    0,   96,   54,   29,    7, 0.00,
06/09/2013,1000,   96,    6, 0.00,    2, 1035,    0,   96,   54,   29,    6, 0.00,
06/09/2013,1100,   97,    6, 0.00,    5, 1178,    0,   97,   54,   29,    6, 0.00,
06/09/2013,1200,   98,    6, 0.00,    8, 1258,    0,   98,   54,   29,    6, 0.00,
06/09/2013,1300,  100,    6, 0.00,    3, 1266,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1400,  100,    6, 0.00,    9, 1210,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1500,  100,    6, 0.00,    8, 1095,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1600,  100,    6, 0.00,    9,  915,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1700,   97,    7, 0.00,    5,  523,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1800,   96,    7, 0.00,    9,  208,    0,  100,   54,   29,    6, 0.00,
06/09/2013,1900,   85,   18, 0.00,   25,   10,    0,  100,   54,   29,    6, 0.00,
06/09/2013,2000,   86,   16, 0.00,    5,    1,    0,  100,   54,   29,    6, 0.00,
06/09/2013,2100,   79,   21, 0.00,    8,    0,    0,  100,   54,   29,    6, 0.00,
06/09/2013,2200,   78,   23, 0.00,   16,    0,    0,  100,   54,   29,    6, 0.00,
06/09/2013,2300,   77,   25, 0.00,   14,    0,    0,  100,   54,   29,    6, 0.00,
06/10/2013,0000,   75,   26, 0.00,    8,    0,    0,  100,   54,   29,    6, 0.00,
06/10/2013,0100,   66,   37, 0.00,    2,    0,    0,  100,   54,   37,    6, 0.00,
06/10/2013,0200,   64,   37, 0.00,    5,    0,    0,  100,   54,   37,    6, 0.00,
06/10/2013,0300,   62,   39, 0.00,    2,    0,    0,  100,   54,   39,    6, 0.00,
06/10/2013,0400,   63,   38, 0.00,    1,    0,    0,  100,   54,   39,    6, 0.00,
06/10/2013,0500,   57,   44, 0.00,    5,    1,    0,  100,   57,   44,    6, 0.00,
06/10/2013,0600,   60,   41, 0.00,    3,   42,    0,  100,   57,   44,    6, 0.00,
06/10/2013,0700,   69,   31, 0.00,    0,  201,    0,  100,   57,   44,    6, 0.00,
06/10/2013,0800,   82,   21, 0.00,    4,  537,    0,  100,   57,   44,    6, 0.00,
06/10/2013,0900,   87,   17, 0.00,   12,  718,    0,  100,   57,   44,    6, 0.00,
06/10/2013,1000,   87,   12, 0.00,   13,  991,    0,  100,   57,   44,    6, 0.00,
06/10/2013,1100,   90,    6, 0.00,   13, 1163,    0,  100,   57,   44,    6, 0.00,
06/10/2013,1200,   90,    5, 0.00,   15, 1260,    0,  100,   57,   44,    5, 0.00,
06/10/2013,1300,   91,    4, 0.00,   11, 1276,    0,  100,   57,   44,    4, 0.00,
06/10/2013,1400,   94,    4, 0.00,   11, 1226,    0,  100,   57,   44,    4, 0.00,
06/10/2013,1500,   95,    2, 0.00,   15, 1119,    0,  100,   57,   44,    2, 0.00,
06/10/2013,1600,   89,    8, 0.00,   23,  846,    0,   97,   57,   44,    2, 0.00,
06/10/2013,1700,   79,   19, 0.00,   21,  373,    0,   96,   57,   44,    2, 0.00,
06/10/2013,1800,   79,   17, 0.00,   14,  209,    0,   95,   57,   44,    2, 0.00,
06/10/2013,1900,   74,   20, 0.00,    5,   99,    0,   95,   57,   44,    2, 0.00,
06/10/2013,2000,   69,   32, 0.00,   16,    7,    0,   95,   57,   44,    2, 0.00,
06/10/2013,2100,   65,   34, 0.00,   14,    0,    0,   95,   57,   44,    2, 0.00,
06/10/2013,2200,   63,   36, 0.00,    7,    0,    0,   95,   57,   44,    2, 0.00,
06/10/2013,2300,   59,   40, 0.00,    2,    0,    0,   95,   57,   44,    2, 0.00,
06/11/2013,0000,   58,   48, 0.00,    1,    0,    0,   95,   57,   48,    2, 0.00,
06/11/2013,0100,   63,   50, 0.00,    9,    0,    0,   95,   57,   50,    2, 0.00,
06/11/2013,0200,   60,   57, 0.00,    7,    0,    0,   95,   57,   57,    2, 0.00,
06/11/2013,0300,   61,   58, 0.00,   11,    0,    0,   95,   57,   58,    2, 0.00,
06/11/2013,0400,   60,   54, 0.00,   10,    0,    0,   95,   57,   58,    2, 0.00,
06/11/2013,0500,   60,   57, 0.00,    9,    1,    0,   95,   58,   58,    2, 0.00,
06/11/2013,0600,   59,   57, 0.00,    5,   40,    0,   95,   58,   58,    2, 0.00,
